,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,income,capital.gain_log,capital.loss_log,native.country_grouped,hours.per.week_log
15077,19,Private,12.832714037817532,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.0,0.0,3,3.044522437723423
15078,23,Private,10.586988356044268,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.0,0.0,3,2.3978952727983707
15079,50,Private,11.723429472737974,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
15080,67,Private,11.855450773304518,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0.0,0.0,3,3.2188758248682006
15081,50,Local-gov,12.087885778344813,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.0,7.462214939768189,3,3.8918202981106265
15082,42,Private,12.29814577354922,7th-8th,4,Widowed,Craft-repair,Unmarried,White,Male,0,0.0,0.0,3,3.713572066704308
15083,39,Private,12.164250150676336,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0.0,0.0,3,3.8918202981106265
15084,20,Private,10.781494731984674,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
15085,57,Self-emp-not-inc,12.444754844325026,1st-4th,2,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,1,3.58351893845611
15086,60,Private,12.135902295372937,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0.0,0.0,3,3.713572066704308
15087,35,Self-emp-not-inc,11.597349330571056,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0.0,0.0,3,3.9318256327243257
15088,34,Federal-gov,12.161822908005451,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0.0,0.0,3,3.6635616461296463
15089,38,Local-gov,11.325161123057589,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.0,0.0,3,2.772588722239781
15090,17,Private,12.817741296450723,11th,7,Never-married,Sales,Own-child,White,Male,0,0.0,0.0,3,3.367295829986474
15091,46,Local-gov,11.533482709432027,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.258096538021482
15092,50,Private,11.683225046536858,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0.0,0.0,3,3.713572066704308
15093,44,Private,12.025785018897205,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,8.386400901166214,0.0,3,3.970291913552122
15094,48,State-gov,12.77655771960204,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
15095,36,Private,12.53744978128462,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
15096,34,Private,12.75454948219727,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
15097,30,Private,11.82519282718032,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,1,3.713572066704308
15098,43,Private,12.091884390899288,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
15099,21,Private,12.5940185174194,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0.0,0.0,3,3.258096538021482
15100,36,Local-gov,11.669014265427746,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15101,31,Local-gov,12.71025726657123,Bachelors,13,Never-married,Protective-serv,Own-child,Black,Male,0,0.0,0.0,3,3.8918202981106265
15102,53,Local-gov,12.351025439917626,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15103,43,Private,13.088705244375786,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,1,3.713572066704308
15104,22,Private,12.638523669556657,5th-6th,3,Never-married,Farming-fishing,Other-relative,White,Male,0,0.0,0.0,1,3.713572066704308
15105,33,Self-emp-not-inc,12.185318765936955,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
15106,23,Local-gov,12.999879309189296,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.0,6.996681488176539,3,3.713572066704308
15107,43,Private,12.236310828590783,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
15108,17,Local-gov,12.164787001874602,11th,7,Never-married,Sales,Own-child,White,Male,0,0.0,0.0,3,3.044522437723423
15109,51,Federal-gov,12.067402357083983,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
15110,42,Private,12.10089544640218,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
15111,63,Private,11.603844198290838,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.784189633918261
15112,29,Private,10.464045753403807,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
15113,34,Private,12.153515394791498,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,7.589841512182657,3,3.828641396489095
15114,19,Private,11.666187178355308,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0.0,0.0,3,3.713572066704308
15115,36,Private,11.031318779873455,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
15116,45,Private,12.220039651208786,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
15117,29,Private,12.53301028629702,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male,0,0.0,0.0,3,3.713572066704308
15118,23,Private,12.593719955265364,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
15119,35,Private,10.218626705595922,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
15120,24,Private,11.90975337968273,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
15121,49,Private,12.15646214497684,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0.0,0.0,1,3.713572066704308
15122,24,Private,12.187302584953445,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0.0,0.0,3,3.4339872044851463
15123,31,Private,13.848193600892946,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,1,9.06126014896203,0.0,3,3.713572066704308
15124,32,Private,13.216638476242586,HS-grad,9,Never-married,Priv-house-serv,Unmarried,White,Female,0,0.0,0.0,1,3.713572066704308
15125,51,Private,10.30925261565329,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
15126,18,Private,11.656540842882103,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15127,30,Private,12.414873835128509,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0.0,0.0,3,3.713572066704308
15128,48,Private,12.763262636454826,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15129,68,Private,12.31710852579598,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0.0,0.0,2,2.0794415416798357
15130,21,Private,10.4227871703815,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0.0,0.0,3,3.258096538021482
15131,36,Self-emp-not-inc,11.841804661572343,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,8.386400901166214,0.0,3,3.9318256327243257
15132,22,Private,11.330395886541272,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0.0,0.0,3,3.713572066704308
15133,25,Private,12.662370275219736,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0.0,0.0,3,3.4339872044851463
15134,59,Self-emp-inc,11.71497611694518,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,7.589841512182657,3,3.8918202981106265
15135,25,Private,13.00325546448553,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0.0,0.0,1,3.713572066704308
15136,39,Private,11.901590234400048,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0.0,0.0,3,3.713572066704308
15137,27,Private,11.987835786687665,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,7.551186867296149,3,3.713572066704308
15138,31,Private,12.490149476903314,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
15139,52,Private,12.24674902944972,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
15140,28,Private,12.292433811178215,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15141,37,Private,12.294500102738104,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,2,3.970291913552122
15142,31,Private,10.448830538327678,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
15143,40,Private,12.514442982397544,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
15144,45,Private,12.1205093105306,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
15145,47,Private,12.16148314620134,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
15146,29,Private,10.970196292191227,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.7376696182833684
15147,48,Private,11.331943011177504,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,8.895492631451633,0.0,3,3.713572066704308
15148,41,Local-gov,11.12242778398385,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
15149,47,Local-gov,12.286075352403689,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,1,0.0,0.0,3,3.58351893845611
15150,42,Private,10.035918339716618,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
15151,37,Private,11.368500668367409,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
15152,51,Private,12.663687347963094,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0.0,0.0,3,3.6109179126442243
15153,31,Private,12.475886019439471,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15154,17,Private,11.981991154487988,11th,7,Never-married,Protective-serv,Own-child,White,Female,0,0.0,0.0,3,3.4339872044851463
15155,63,Local-gov,11.918923764240052,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0.0,0.0,3,3.58351893845611
15156,45,Private,13.015568500208325,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15157,39,Self-emp-not-inc,11.987972604309986,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0.0,0.0,3,3.713572066704308
15158,29,Private,11.87466854418716,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0.0,0.0,0,3.58351893845611
15159,21,Private,12.147044249067932,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.0,0.0,3,3.8066624897703196
15160,59,Local-gov,10.883785414384576,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
15161,31,Local-gov,12.037103546578884,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.0,0.0,3,3.58351893845611
15162,54,Self-emp-not-inc,10.397543345426143,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0.0,0.0,3,3.4339872044851463
15163,44,Private,12.138419947038658,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
15164,43,Self-emp-inc,12.390496158332631,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
15165,35,Private,11.598616804426882,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
15166,52,Private,11.890539644922615,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
15167,43,Private,11.761448222383825,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,1,0.0,0.0,0,3.713572066704308
15168,25,Private,12.275664004554391,Masters,14,Never-married,Adm-clerical,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
15169,39,Private,12.144569512936124,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.258096538021482
15170,48,Self-emp-inc,12.620210040418222,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15171,41,Private,11.642408674748182,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
15172,23,Private,11.03937956930008,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
15173,50,Private,12.19259725896208,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
15174,46,Federal-gov,12.638108276647412,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Female,1,0.0,0.0,2,3.713572066704308
15175,45,Self-emp-not-inc,10.979922396259534,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15176,32,Private,10.707191723660715,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
15177,55,Federal-gov,12.509357361209362,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
15178,63,Private,12.249433813618978,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
15179,19,Self-emp-not-inc,11.522875795823396,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0.0,0.0,3,3.4339872044851463
15180,63,Self-emp-not-inc,12.178901839754111,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.4965075614664802
15181,28,Private,12.491518469440988,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.9318256327243257
15182,48,Private,12.751319985662732,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,1,3.828641396489095
15183,31,Private,11.700839686950292,11th,7,Divorced,Handlers-cleaners,Other-relative,Black,Male,0,0.0,7.451241684987676,3,3.713572066704308
15184,29,Private,12.54377626654348,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
15185,44,Private,11.70998784008568,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0.0,0.0,3,3.6375861597263857
15186,46,Local-gov,12.7004243158132,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15187,18,Private,12.618013407923971,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,10.4369353543384,0.0,3,1.3862943611198906
15188,27,Private,11.719313422064396,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
15189,45,Private,11.629489980754943,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15190,29,Private,12.186466698891085,Prof-school,15,Divorced,Prof-specialty,Own-child,White,Female,0,7.684783943522785,0.0,3,3.970291913552122
15191,42,Local-gov,11.555362155167485,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,2,3.713572066704308
15192,48,Private,11.872569995319472,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0.0,0.0,3,3.8918202981106265
15193,30,Private,12.619634883225793,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
15194,27,Local-gov,12.449951722189164,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
15195,53,Private,12.184026403211076,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
15196,18,Private,9.906383355648154,7th-8th,4,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0.0,0.0,1,3.713572066704308
15197,41,Private,11.937925190606954,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
15198,47,Private,11.169646112416038,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,8.552367266423891,0.0,3,3.713572066704308
15199,27,Self-emp-not-inc,12.247248177548682,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
15200,68,Private,12.036440239852206,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.0,0.0,3,2.3978952727983707
15201,37,Private,11.502289098848667,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,1,0.0,0.0,3,3.713572066704308
15202,19,Private,11.628661963452824,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0.0,0.0,3,3.713572066704308
15203,48,Private,11.59503987134715,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,1,11.512925464970229,0.0,3,3.713572066704308
15204,27,Private,12.192891150082604,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
15205,54,Private,12.426504523579418,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,8.94754601503218,0.0,3,3.9318256327243257
15206,25,Private,12.721903721094575,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,8.051340933292979,0.0,3,3.713572066704308
15207,21,Private,11.947450869209389,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0.0,0.0,3,3.713572066704308
15208,60,Private,12.332485007884612,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.6375861597263857
15209,56,Private,11.524152208584695,Assoc-acdm,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0.0,0.0,1,3.258096538021482
15210,53,Private,12.339295865674435,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
15211,52,Private,11.635983452462082,Bachelors,13,Separated,Adm-clerical,Unmarried,White,Female,0,0.0,6.996681488176539,3,3.713572066704308
15212,35,Private,12.737027313900652,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,7.522400231387125,3,3.970291913552122
15213,33,Private,12.10676046840655,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15214,21,Private,12.072015400383732,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0.0,0.0,3,3.4965075614664802
15215,39,Private,11.639399513018452,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.828641396489095
15216,21,Private,12.07925580263451,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0.0,0.0,3,2.833213344056216
15217,49,Private,11.453345297521384,12th,8,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
15218,44,Self-emp-inc,11.548717229068286,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,8.519989278718239,0.0,2,3.970291913552122
15219,35,Self-emp-inc,12.13146762679234,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,1,0.0,0.0,3,3.970291913552122
